ds,yhat,yhat_lower,yhat_upper
2023-07-05,197.64243859037717,184.34321765630062,211.24623602871245
2023-07-06,198.37701353065134,186.81851619947906,210.530783776592
2023-07-07,198.87803846926374,186.22656494611527,211.4210937557544
2023-07-08,198.172927597402,186.0635449447742,210.48977045508445
2023-07-09,197.37573826523166,184.95903840328202,209.0909905464896
2023-07-10,195.1654105248009,183.69765613327002,207.76971717194706
2023-07-11,196.68909399801097,184.24258242050126,209.43366414816353
2023-07-12,194.5808840674069,182.39928460941775,207.18655216344436
2023-07-13,195.40720390852076,182.80301512249594,208.30293208876782
2023-07-14,196.01116007024132,184.41449737430406,208.19917635272554
2023-07-15,195.4181836429666,183.26737020599285,207.77988402478002
2023-07-16,194.74178108335843,182.35914034251996,207.36092870211522
2023-07-17,192.6569025806855,180.80574885898406,204.35672601434888
2023-07-18,194.3082510477168,181.68609775490947,207.0214611907986
2023-07-19,192.32743793475112,178.95737683319132,204.7544134072197
2023-07-20,193.2784277930892,180.6606102619309,206.35284792799615
2023-07-21,194.00195611437263,182.20994050775028,206.30929353140132
2023-07-22,193.52123071786784,180.53070007946832,205.59019892101801
2023-07-23,192.94609760976513,180.5559564546276,205.31971295465672
2023-07-24,190.95138467739446,179.12397307117078,202.33731261692927
2023-07-25,192.68033060780746,180.57685957904542,205.43467487290536
2023-07-26,190.76341814869582,179.09423012530144,203.36215444310702
2023-07-27,191.76384547214087,179.89833392442432,203.22689361954642
2023-07-28,192.52196079199405,179.64472058180473,204.7520225269311
2023-07-29,192.0609700009124,179.3093501139468,205.25107690786052
2023-07-30,191.49109805162348,179.631177868779,204.0320130454173
2023-07-31,189.48791756144982,176.42408631961615,200.71206570104164
2023-08-01,191.19575245883266,179.80369058330825,203.0887424833394
2023-08-02,189.2464765222665,176.8141167083128,200.84662850410206
2023-08-03,190.20494158667356,178.63150317329521,202.19811681561342
2023-08-04,190.91336183661136,177.8694837245053,202.58917906778456
2023-08-05,190.39696543747584,177.509886038588,202.8892588084303
2023-08-06,189.76809588842562,177.93095121698155,201.59584035548775
2023-08-07,187.70447835912137,174.71945049899543,199.75658538420342
2023-08-08,189.35256068370586,176.52148879511822,201.37733685931542
2023-08-09,187.34625073284275,175.635848858135,199.98687282975453
2023-08-10,188.25228676832518,176.75438116612446,200.57082849375055
2023-08-11,188.91456893304314,175.8819499933442,201.13878756320108
2023-08-12,188.35976471159182,177.02897401548864,201.3118006820429
2023-08-13,187.70137213110536,175.26039292672846,199.18644114936026
2023-08-14,185.61795710948547,172.70862381662744,198.51665678960083
2023-08-15,187.25647549204953,174.45467656921883,199.0189630238722
2023-08-16,185.25100206030822,172.83441027769592,197.4525550168736
2023-08-17,186.16810335645727,174.31840591421866,198.39973701882357
2023-08-18,186.85118238291076,174.90464757318716,199.1967791971427
2023-08-19,186.32610758708205,174.03288431137764,198.71414733299858
2023-08-20,185.70550694478737,173.90126220416045,198.643602358251
2023-08-21,183.66645355886908,171.2723616670174,196.35463872456415
2023-08-22,185.35442989270513,173.77167023001505,198.4750024384005
2023-08-23,183.40191348650512,172.14479647051812,195.80526683269287
2023-08-24,184.3738082185318,171.73205164146697,197.1949946747775
2023-08-25,185.1118495217594,173.18672694301526,197.54138148351956
2023-08-26,184.64029403119437,173.0260857050153,196.0361053869099
2023-08-27,184.07007473487127,171.8825801836654,196.9710272322656
2023-08-28,182.07713508362946,169.74062273936957,194.16778215702902
2023-08-29,183.80584948353857,171.0162831311021,196.05661251635988
2023-08-30,181.8878492666712,168.91719284931045,193.33973899893394
2023-08-31,182.88748782456003,171.0832791815908,194.8047213441245
2023-09-01,183.64626993046068,171.8588638382535,196.54490422211848
2023-09-02,183.18855484922196,171.24730254072202,195.63132362725256
2023-09-03,182.62571375818527,170.21626180213036,195.13258392706845
2023-09-04,180.6344547320444,168.59097942548792,193.3440077318057
2023-09-05,182.36022287002012,169.6522222475355,194.58749630116353
2023-09-06,180.43599517171162,168.33156267233156,193.76544817288672
2023-09-07,181.42770470025118,169.3754524707951,193.45364023307323
2023-09-08,182.17862023476192,169.96076764757487,194.80673051019073
2023-09-09,181.71499247509234,168.3554535562682,193.8627577708711
2023-09-10,181.15014903352704,169.12861422767057,194.16504862977584
2023-09-11,179.16275337446461,166.51826385188534,192.08128646771308
2023-09-12,180.90013732890284,168.49126720400338,193.0540254107183
2023-09-13,178.99702891808442,166.49218165905498,191.53276258067632
2023-09-14,180.02091216745464,167.90100926687316,191.45617078374735
2023-09-15,180.8163472046113,167.97067332343897,193.39429089773952
2023-09-16,180.41056368024354,168.0064896723452,192.1288994259837
2023-09-17,179.91751154459308,167.957378664447,192.51821349907348
2023-09-18,178.01608590303817,165.61398110043436,190.15181226487297
2023-09-19,179.85343685344623,166.36110774271836,192.4806351595052
2023-09-20,178.063686985891,165.33952793973745,190.1479544647169
2023-09-21,179.2132938087364,167.57669046848588,191.4963151379551
2023-09-22,180.14538559109593,167.69930398922617,193.672499410424
2023-09-23,179.88538345886062,167.76938128812884,192.41517809231334
2023-09-24,179.5450943774922,167.2586700610327,192.71039431731276
2023-09-25,177.80098475458487,165.53156503091037,190.2306706559274
2023-09-26,179.79755622505942,167.25325577310232,192.17411451821613
2023-09-27,178.1661326147196,166.01184700716513,190.30609260638877
2023-09-28,179.47029939247707,167.2533140779,191.59961005578697
2023-09-29,180.5503207146002,168.1472867023154,192.5127426992576
2023-09-30,180.42884454631482,168.89636708927546,193.16400823975084
2023-10-01,180.2150768434621,167.96480469504596,192.92457495360355
2023-10-02,178.58313805481973,166.80215460745003,191.11594850656002
2023-10-03,180.67550906969038,168.12240096577636,192.1651504198128
2023-10-04,179.12188530534564,167.21127174994874,191.53493426881624
2023-10-05,180.48467212066933,167.46786000733803,192.67949101554177
2023-10-06,181.60344599680568,170.04630369086104,194.3516149895541
2023-10-07,181.50069042237465,167.74494897612817,194.55487210572832
2023-10-08,181.28598628409097,169.78638114985873,193.35793172534466
2023-10-09,179.63436924898343,165.98023555836264,191.88668302665567
2023-10-10,181.68976092437916,168.83562955655302,194.03357459652892
2023-10-11,180.08379260538024,167.92974105044703,192.48208471724277
2023-10-12,181.3812553686806,168.90575600596185,194.05350034930845
2023-10-13,182.42450197391432,170.45043502788,195.54784118860132
2023-10-14,182.2391109559148,170.39311130481434,193.49575304200357
2023-10-15,181.93799454458852,169.79060258031598,194.15268537796604
2023-10-16,180.19966507778585,167.13704447874642,192.21453864033091
2023-10-17,182.1715691571754,169.93475945988118,194.26382368970022
2023-10-18,180.48881103971894,168.87477537201522,192.61418557979948
2023-10-19,181.71950185023877,169.87857066913043,193.79362231758805
2023-10-20,182.70906296815295,171.02059137302135,195.40332209643236
2023-10-21,182.4857968461379,170.65004771342655,194.8215415923454
2023-10-22,182.16490967182258,169.25730575890714,194.5487973235904
2023-10-23,180.42670313030544,168.30463552904502,192.00576102300465
2023-10-24,182.4198468520378,170.38049615674316,194.38442260269002
2023-10-25,180.7800550431457,167.6053654219116,193.39847784042607
2023-10-26,182.07540549720346,169.60113002561562,194.7097350200745
2023-10-27,183.15063051103436,171.17905360906158,196.74112018836666
2023-10-28,183.03269364871713,171.46923023830323,195.0452239134743
2023-10-29,182.83487913630387,169.87788157305755,194.31616357817057
2023-10-30,181.23489981986882,168.71314129590652,193.76666397508015
2023-10-31,183.37835636060817,171.1646584564541,195.86217455057587
2023-11-01,181.8974478356978,168.7035479111402,194.42941356697656
2023-11-02,183.35638107818664,170.54041500665213,194.80874196824578
2023-11-03,184.59576381141784,171.59090991964248,196.5024586430004
2023-11-04,184.6382928805807,172.71271517301045,196.93540430484046
2023-11-05,184.59291922629066,172.0992540568035,197.5563221498426
2023-11-06,183.13320334591273,170.14300202833158,195.80257842780256
2023-11-07,185.40076865702483,173.26736588256142,197.9549566022452
2023-11-08,184.02417153869982,171.98841421211355,196.0379102363885
2023-11-09,185.56442110101315,173.6714990343858,197.89962875762004
2023-11-10,186.85947276702237,174.02083801801936,199.37501865435172
2023-11-11,186.93000403044954,175.25230524910302,199.29936833393722
2023-11-12,186.88365140605185,173.9642232913979,199.379078163312
2023-11-13,185.39342007892986,172.84937562953507,197.69601000962035
2023-11-14,187.60117188236853,175.97600003330004,200.10751581605663
2023-11-15,186.13650910508275,174.04336445066284,198.58949730913275
2023-11-16,187.56228645408353,174.88251234905636,199.2807988859802
2023-11-17,188.71907511084353,175.9318516060946,201.97696792191314
2023-11-18,188.63088768547254,175.98819464415703,201.11927963667168
2023-11-19,188.409344110381,176.32793738947154,200.10816184706917
2023-11-20,186.73199156574188,174.05132966183947,198.1003019244525
2023-11-21,188.7456861768574,176.4181563039402,202.08008002066168
2023-11-22,187.08535656789653,175.22418216838236,199.57487053497942
2023-11-23,188.31938458936446,176.3781197753856,201.12813949003473
2023-11-24,189.2939304792035,177.07881176468857,202.91007566041964
2023-11-25,189.03851482882231,176.47469990309565,201.55153748926716
2023-11-26,188.67004111265277,176.11210900574986,200.9230307656998
2023-11-27,186.87097564220983,175.3682545219427,198.74616996109341
2023-11-28,188.79259640475235,176.43309964639653,201.05376945403768
2023-11-29,187.07363444083578,174.800049283579,200.07673961620344
2023-11-30,188.28554640197453,175.9506185446236,200.64562140950443
2023-12-01,189.27674853423736,177.23963107042505,200.91469705624525
2023-12-02,189.07812702529577,176.1113762462331,201.41807148412508
2023-12-03,188.80701060383154,176.58251483376725,201.24987582036044
2023-12-04,187.14532349501818,174.3395596674942,199.43519917006157
2023-12-05,189.2428316836673,176.98896465357097,200.9348634636933
2023-12-06,187.73580588214233,175.82450392980593,200.6611002129844
2023-12-07,189.19233979564666,176.88202421327497,201.16105150719872
2023-12-08,190.4566529144165,177.84637380094225,203.06034163691146
2023-12-09,190.5546912015931,177.7981057919743,201.94509812344725
2023-12-10,190.59820937133514,176.9225374751215,203.0057966901515
2023-12-11,189.26305048765474,178.0030363266522,201.9743848179771
2023-12-12,191.6925321701143,179.0706618096705,204.2051433639811
2023-12-13,190.51625989561293,178.855680096777,202.48166490970306
2023-12-14,192.29560195843618,179.81474748471717,204.77441841431886
2023-12-15,193.86815144516746,181.95721974564287,206.85472990857176
2023-12-16,194.25348458659133,180.9909699790384,206.33059264455164
2023-12-17,194.55739520165483,182.08265283373257,207.46254044558083
2023-12-18,193.45031711689052,181.22887591249312,206.80307569779254
2023-12-19,196.07084023310978,183.2799135135407,208.14544364509635
2023-12-20,195.0446374421696,183.27375631818532,207.48858306238185
2023-12-21,196.93003408403834,184.69613638985072,209.24651686706525
2023-12-22,198.56254291804953,187.15339553281657,211.31879604219372
2023-12-23,198.9606721395447,186.68032077646646,211.64692877931319
2023-12-24,199.2301849250041,186.83418515550463,210.65664551432943
2023-12-25,198.04252178813087,185.44050837385532,209.0710019610177
2023-12-26,200.53829146265684,188.55063292440144,213.00496889152714
2023-12-27,199.34614820205215,187.19196516518858,211.62426718063
2023-12-28,201.0282884968242,188.61400584381016,213.84215364522322
2023-12-29,202.42489208133674,189.9819333548417,214.52580277885752
2023-12-30,202.55981719499604,190.33894497072248,215.83414377916483
2023-12-31,202.5447314853498,190.78355716533244,215.21408026960154
2024-01-01,201.05739313143894,188.36201000694325,212.63934180531433
2024-01-02,203.24499150462762,191.42179669171767,215.83492900918645
2024-01-03,201.742869066355,188.93150900000128,214.37024644445498
2024-01-04,203.11986142124192,191.40684420033432,215.3113104905644
2024-01-05,204.2225843198611,191.63629728827667,216.03762954420068
2024-01-06,204.0809814006935,191.95051884491542,215.47802955060916
2024-01-07,203.8123176959101,191.32512601576443,216.43355272324
2024-01-08,202.09933676628756,189.9618751283677,214.5353732717898
2024-01-09,204.09349384143133,191.19636066919955,216.18154170839063
2024-01-10,202.43358907538922,189.482312168148,214.327794649209
2024-01-11,203.6910398820783,190.6953500068587,215.9944792911008
2024-01-12,204.71412257095304,192.15743579258296,216.46609582151575
2024-01-13,204.53349791531002,191.9535079796382,216.57147576064762
2024-01-14,204.26620590130779,191.30547636480048,216.33609327183936
2024-01-15,202.593847196878,191.3403808980391,214.7757639612475
2024-01-16,204.6658626489095,192.42705016767886,216.68426362434283
2024-01-17,203.11823348881322,190.95949492942577,215.84002543123188
2024-01-18,204.5188391186595,191.4372593526367,216.92732086876975
2024-01-19,205.7118002124849,194.68561717852643,218.48639386651834
2024-01-20,205.7231188883228,193.12179879148678,218.14101606754195
2024-01-21,205.66479802225874,193.7078960393469,218.9739539926772
2024-01-22,204.21315385615804,191.61061341566787,216.82487400548482
2024-01-23,206.51222970218032,194.83653514745586,217.74200457817957
2024-01-24,205.1926298966631,191.71173367074942,218.74978503877801
2024-01-25,206.81700742119196,195.28852086797252,219.28283649309762
2024-01-26,208.22452963544663,196.2226015264211,221.08390531706215
2024-01-27,208.4366308384517,195.69237525449978,219.78822895596645
2024-01-28,208.56123101960725,195.72824757762868,221.1973207244488
2024-01-29,207.27113263866596,194.5188188320873,219.73522974547168
2024-01-30,209.7075013791286,197.85565477885072,222.32832218423616
2024-01-31,208.49874866604614,196.22632805008968,221.03115047674424
2024-02-01,210.20604853050162,198.3093047542893,223.59748838663563
2024-02-02,211.6678129700727,198.05419810156238,223.99549583224885
2024-02-03,211.90543476528748,199.1168914807344,224.8104752289241
2024-02-04,212.02747788091986,199.9237929009707,224.82063622038177
2024-02-05,210.7080285505246,199.52043893661752,224.47608387021097
2024-02-06,213.09011469838813,200.89077187911633,226.26101616353097
2024-02-07,211.80451359316453,199.91544671636277,224.4980260946436
2024-02-08,213.41518274760708,201.25420659155407,225.0612526833786
2024-02-09,214.7636409005715,203.5098112688375,226.90609755053714
2024-02-10,214.87461090346744,202.93509272601776,226.8235479951491
2024-02-11,214.86010759322508,202.5933665717332,227.96145349511545
2024-02-12,213.3976867121939,200.49418709609114,226.52049751708464
2024-02-13,215.6337654103701,203.3772790477398,228.15789312416229
2024-02-14,214.20233695345516,201.21667725429438,226.7812286871563
2024-02-15,215.67031714530543,204.16306829472282,227.15458010196278
2024-02-16,216.88185149817326,204.4045741714277,228.64547878220415
2024-02-17,216.8638968146637,203.56196732658327,229.59456976547588
2024-02-18,216.73026170342666,203.4360245288279,228.37866720754846
2024-02-19,215.15982309230867,203.32733538254158,228.0323270670082
2024-02-20,217.29982982409933,204.872128999066,230.02150753290323
2024-02-21,215.78461603964925,202.44269721497267,228.8758733371591
2024-02-22,217.18096148320177,204.2903658848403,229.50055718746793
2024-02-23,218.3324269491763,205.4408062161211,231.77619812815303
2024-02-24,218.26497731279088,205.4024077004556,229.62535079917936
2024-02-25,218.0910750799989,205.0043906772681,230.77891706320412
2024-02-26,216.4879596216819,204.39462846961172,229.18031941982161
2024-02-27,218.6010210278259,206.0283358235011,231.33617786279584
2024-02-28,217.0625889526247,205.02574401099992,229.4303615483127
2024-02-29,218.43737114026723,206.0999704066036,231.15921283192156
2024-03-01,219.56686736733565,207.5997090295386,232.1512346315134
2024-03-02,219.47506879700657,207.04803707692128,230.8411898431832
2024-03-03,219.27262334159434,207.2238925185362,230.61414803783833
2024-03-04,217.63518003517385,205.70887416474304,230.54005375853654
2024-03-05,219.70681942602957,207.11226386341585,232.00768288481473
2024-03-06,218.11888872540433,206.31907723622734,231.08573988290834
2024-03-07,219.43547510309696,207.69124198118917,232.1951374429831
2024-03-08,220.49784193665494,208.40886521136358,232.3254057190261
2024-03-09,220.33013747174908,207.85923809227086,232.35730601637593
2024-03-10,220.04355635623187,207.7896047275601,232.90086762273774
2024-03-11,218.3146673164983,205.63837363852048,231.0448765717782
2024-03-12,220.28881464127787,207.7039227616059,231.71016416932846
2024-03-13,218.59891322857743,206.12990224680482,231.54479507538315
2024-03-14,219.81087193393668,207.974180631853,233.2140702368233
2024-03-15,220.76797165880618,208.21196921118778,232.91344897571167
2024-03-16,220.49650950086556,207.46758799581136,232.4952933127029
2024-03-17,220.10989146631266,207.33149661682694,232.17436547359299
2024-03-18,218.28688916093262,205.65201303481393,229.34883742806238
2024-03-19,220.17497031865398,207.41824222691574,232.78336371479722
2024-03-20,218.40902509515385,206.0879518480242,231.59448165590308
2024-03-21,219.5567249516223,206.97227838036443,231.96226083213102
2024-03-22,220.46284250668236,207.85109908987775,232.74826383151762
2024-03-23,220.1548454145682,208.42593585163246,232.68416565177145
2024-03-24,219.7469482522777,207.53079525492274,232.33289657261042
2024-03-25,217.9183390212258,206.01351805260913,230.58336128635304
2024-03-26,219.8164909830644,207.15151697946015,232.25225491176047
2024-03-27,218.07588226991544,206.16142311212454,230.9924180648975
2024-03-28,219.26336024526182,207.7886462732868,231.47395446453783
2024-03-29,220.22247878351521,207.23091011901826,232.4556392986998
2024-03-30,219.9791209645797,208.2970175295687,233.03841335647172
2024-03-31,219.64559027342077,207.2465071102244,231.8890050974096
2024-04-01,217.89888571578132,205.03529727047555,229.24408813092776
2024-04-02,219.88407011306634,207.91099206880045,232.9527800698975
2024-04-03,218.23305234296535,206.28151120381702,230.30331756212783
2024-04-04,219.51001866350992,207.677920149472,232.78718845067291
2024-04-05,220.55583934141535,208.643171711315,232.7455760910042
2024-04-06,220.39376108384027,207.48597234259225,232.07525227126234
2024-04-07,220.13356637571493,208.41555828907582,232.70781750976448
2024-04-08,218.44991321436598,207.45003915896822,230.013344228604
2024-04-09,220.48576270859004,207.95398520730163,232.30247430406553
2024-04-10,218.87121368848165,205.99926253765565,231.262661543157
2024-04-11,220.16897806423424,208.23909919028642,232.34911061516553
2024-04-12,221.2188220147865,209.06470257963383,233.42427654107576
2024-04-13,221.0432826549449,208.42917507176477,232.77317699661188
2024-04-14,220.7518407435535,208.51313476089544,233.67318798080785
2024-04-15,219.019262707188,205.64871641222055,231.38464816350046
2024-04-16,220.98901955370033,209.22858910133382,233.51560801116514
2024-04-17,219.29210224530146,207.22371835608723,232.18449274914417
2024-04-18,220.49246799211048,207.91383383255214,233.0912210569124
2024-04-19,221.43144354277877,208.6776401249628,233.9768858638499
2024-04-20,221.13339635606485,208.7754738695512,233.81420628639742
2024-04-21,220.7098556342433,208.0026173200975,232.80274872103422
2024-04-22,218.83779815720973,207.60769815340717,232.29276499475304
2024-04-23,220.6630080262966,208.0441002282509,233.13354786722002
2024-04-24,218.81883178283178,206.80482358907122,231.5442510629139
2024-04-25,219.87156502299572,207.8243919876382,232.22309800695103
2024-04-26,220.6647982844844,208.97640685221864,232.65773875454673
2024-04-27,220.2250346681658,206.99000885534159,232.70607677496076
2024-04-28,219.66576262022983,207.29803512292,232.2526466441201
2024-04-29,217.66569997496327,206.08411835624483,230.62320369087064
2024-04-30,219.3721195362594,206.92217506402315,232.2536499103863
2024-05-01,217.41957827090886,205.4394782215547,230.55779246989812
2024-05-02,218.37528680613838,205.25526887830486,230.34861237556305
2024-05-03,219.08344720550502,207.6039443578198,232.03022432249637
2024-05-04,218.5708714197547,205.51702504437603,230.387165727314
2024-05-05,217.95106349947363,206.08052492917966,230.34676136131395
2024-05-06,215.9024810735895,203.42118569251016,228.41299591319358
2024-05-07,217.57188554378234,206.1050922462473,229.89535286649453
2024-05-08,215.59310203754148,203.5947450373146,227.29100924591208
2024-05-09,216.53242461685315,204.92997173698458,229.06462090499585
2024-05-10,217.23299339729192,205.9468357773151,229.58752647859487
2024-05-11,216.7204545756814,204.36412246596572,228.9032812052528
2024-05-12,216.10708502156555,203.8310224677105,227.51063206942567
2024-05-13,214.07009551965123,201.9846038028863,226.8289130666319
2024-05-14,215.75502075554306,203.34983310976915,228.13570245644337
2024-05-15,213.79451583314875,200.69213935273586,227.88682106321608
2024-05-16,214.75379370830285,202.74577630950557,227.75654235560393
2024-05-17,215.47502925723427,202.05426133050634,227.59619966858702
2024-05-18,214.98304024587395,202.2819054566302,226.35390750778805
2024-05-19,214.3894263482933,202.50735692033936,226.3768464761067
2024-05-20,212.37088003253047,200.24783490281874,225.39227878789413
2024-05-21,214.07257738074574,201.60716748763542,226.9639395297006
2024-05-22,212.12696884766657,199.97365606107198,223.72147196703386
2024-05-23,213.09920478719684,200.31363909495113,225.74866874031295
2024-05-24,213.8315221230386,201.29730581149153,225.56044143299965
2024-05-25,213.3489032731123,200.87334894250728,225.9355526890344
2024-05-26,212.76318944778757,199.90494330777696,225.19875463084435
2024-05-27,210.75136339674566,197.73033218501936,222.9696836600907
2024-05-28,212.45891059354807,200.59884071648617,226.72355307516665
2024-05-29,210.51858037310052,198.19579237154974,223.14920757783742
2024-05-30,211.49578294318374,198.6469221203906,223.19710532189356
2024-05-31,212.2329498532081,199.72627187246673,224.24636374889047
2024-06-01,211.75517011984118,199.35446787685134,223.76281176030503
2024-06-02,211.17428511818554,199.03895093183206,223.200108298599
2024-06-03,209.16715797454788,197.00570223961964,221.17828546827843
2024-06-04,210.87902733509927,197.87662883188761,222.35081390138376
2024-06-05,208.9422671463059,196.32202091995296,221.33875828993
2024-06-06,209.92178867667806,197.27660505811386,222.29877302626613
2024-06-07,210.65941227214913,197.91955692936057,224.11830242338564
2024-06-08,210.17952074817055,197.44349983524637,222.85204876550142
2024-06-09,209.59317700672108,196.3576865573672,221.9250152186868
2024-06-10,207.5764208856131,195.24493098918393,219.72100826479894
2024-06-11,209.27365420064598,196.95142728271858,221.20314851067982
2024-06-12,207.316434548037,194.94548790163805,219.2916049885163
2024-06-13,208.26891290750333,196.75123947920187,219.96994568001637
2024-06-14,208.97224126850685,196.60934730440843,221.65547943649796
2024-06-15,208.45026087405077,196.3745391516649,220.5446163845231
2024-06-16,207.81365236690394,195.61027339080343,220.09929032653176
2024-06-17,205.73826159150394,193.5804352761531,218.1646624217339
2024-06-18,207.3685088506599,195.06062387679137,220.16179223774887
2024-06-19,205.33620115521882,193.67473417933905,217.67649421041924
2024-06-20,206.20598164751078,194.64388416988774,218.6833353071105
2024-06-21,206.8197417616412,194.5667724112986,218.46141148352984
2024-06-22,206.20230628138995,193.42617536092465,219.07190046857744
2024-06-23,205.4655723905314,193.7997861912941,217.2260298012791
2024-06-24,203.28681653319148,190.3406591176196,215.25524285771934
2024-06-25,204.81207720404763,192.5711650303334,216.9308941802562
2024-06-26,202.6749337781131,190.5774020618285,215.03818582201853
2024-06-27,203.44191636924432,190.58441650418024,216.31337161446348
2024-06-28,203.95687330376148,192.05341521683889,216.45508974384808
2024-06-29,203.24660757964628,190.8717950583583,215.71068990673942
2024-06-30,202.42496476712947,190.66713277232137,214.23015136579562
2024-07-01,200.17108763981147,187.8396488828985,212.7911522179769
2024-07-02,201.63274719470775,189.27142864687798,213.6216922040534
2024-07-03,199.44507172873548,187.48664338676645,211.96497614876657
2024-07-04,200.17591049013905,187.85810059216413,212.42813291404067
2024-07-05,200.67015994403988,187.85041166739285,213.74224773263393
2024-07-06,199.95536535283952,186.91618605384272,213.23912422838652
2024-07-07,199.1457812919257,186.38640360031272,211.70596996284678
2024-07-08,196.9206073508968,184.690110693001,209.72358468809412
2024-07-09,198.42730940338754,186.1887803526329,209.8526585800124
2024-07-10,196.3003485763405,183.9218268389002,208.47998136768854
2024-07-11,197.10655462077574,185.49671836302673,209.75798135862763
2024-07-12,197.68947161831963,185.5418730258425,209.80570909285098
2024-07-13,197.0749883295886,184.66524056583134,208.3512566532067
2024-07-14,196.37543612925805,184.09915038350118,207.56012172573028
2024-07-15,194.2678698381117,182.3303984747375,207.07531532506187
2024-07-16,195.89744065590287,183.94097511461734,208.82221246119644
2024-07-17,193.8961819404769,181.5356652790037,205.84305901992943
2024-07-18,194.8284429824109,182.5271520916543,207.52696004312944
2024-07-19,195.5352970343471,182.97921955061858,207.62093785448215
2024-07-20,195.04023415269697,183.2109898687937,206.52612435464295
2024-07-21,194.45332002602512,181.6338841679405,206.9423446110239
2024-07-22,192.44953436080684,179.4231820543135,203.9629347100097
2024-07-23,194.17219637209925,181.94245461475657,206.34304180549884
2024-07-24,192.25179660125215,179.78814784191198,204.43567067906412
2024-07-25,193.2514688668211,180.951689187329,206.1869296722111
2024-07-26,194.0114274859651,182.54366339313106,206.62330560941336
2024-07-27,193.55467945900654,181.18675885807093,205.6997891008793
2024-07-28,192.99119221038458,180.5538480396331,205.10016584885466
2024-07-29,190.99623017993557,178.8945325123619,203.48027515212394
2024-07-30,192.71376784857017,180.4038429849626,205.2619993363842
2024-07-31,190.7752987724988,176.8760559117384,202.37326842173502
2024-08-01,191.74527509005281,178.84634124072014,204.13842360360013
2024-08-02,192.46550358506306,179.46745030370087,205.42644700573314
2024-08-03,191.9608092073206,179.0197904660503,204.74872185256305
2024-08-04,191.3431480787506,179.0173302501652,202.77003562185516
2024-08-05,189.28988489867092,176.64892148820994,200.55276898960574
2024-08-06,190.94714408952794,178.72685136903823,203.20925114975967
2024-08-07,188.94855609910945,176.7421403838163,202.3561999938956
2024-08-08,189.86063519496213,177.58562059947502,201.71710715590146
2024-08-09,190.52711667999444,178.26431411913273,202.10381464690894
2024-08-10,189.9745661924533,177.67730463739284,202.2994362770948
2024-08-11,189.31644474477454,177.7486601055884,201.35064353404215
2024-08-12,187.2313458547419,173.73714077295188,198.84901672003724
2024-08-13,188.8663153191353,177.11369825895332,201.5824795766888
2024-08-14,186.85557598567877,175.2313014114172,198.52461627947167
2024-08-15,187.76589450044298,175.51187633563882,199.34799957048887
2024-08-16,188.4409182807345,176.400736656121,201.1355286138582
2024-08-17,187.90679536675216,175.23793200639025,200.55841128153915
2024-08-18,187.27626046354567,174.83251466210214,199.84832494706922
2024-08-19,185.2269028600113,173.33651116381745,198.25983871474048
2024-08-20,186.90452580260666,175.1970942394223,199.26790249674147
2024-08-21,184.9419184301774,172.53573590757568,196.89556588622258
2024-08-22,185.9042757568337,173.36087587066837,199.28971929057482
2024-08-23,186.63359326670573,175.03922651402257,199.90974103875794
2024-08-24,186.15434694203375,173.73878511768967,199.23243199024049
2024-08-25,185.577640114748,173.13114521001094,197.54808354349316
2024-08-26,183.5795308751026,171.7323888602802,196.43863154599882
2024-08-27,185.3044476914827,173.25184601874375,197.242900471006
2024-08-28,183.3840125123192,170.79435827966697,196.2356908834944
2024-08-29,184.3825051479174,172.35908463696248,197.1738359043876
2024-08-30,185.14129400652632,172.03889084697113,197.6675458981043
2024-08-31,184.68454276406666,172.7868821822436,196.64586597537615
2024-09-01,184.12337340371377,171.28719025733253,195.99592200857492
2024-09-02,182.13419872541073,169.5875944530976,194.58947960228085
2024-09-03,183.86213168893062,172.07854141431375,197.44690959818786
2024-09-04,181.9397909265826,168.96215376935038,194.00511527552064
2024-09-05,182.93273664551745,170.7244598197187,195.25919256763203
2024-09-06,183.68386276424246,171.8114585411576,195.40220342722728
2024-09-07,183.21905596071232,170.52303237290968,194.84530925077271
2024-09-08,182.6513034640391,169.72072260996373,194.60103891746076
2024-09-09,180.658964343759,168.84619098072434,192.76071163096677
2024-09-10,182.38911352410184,170.39715607395834,195.31457061772434
2024-09-11,180.47627987839837,168.00052329546898,193.44206064823246
2024-09-12,181.487814737677,169.47748395487702,194.4373001717113
2024-09-13,182.2682188029994,170.174539328755,194.58989747929422
2024-09-14,181.8447402495277,169.43888605456027,193.85129239396306
2024-09-15,181.3314278652169,168.74583126652692,192.9379816657759
2024-09-16,179.40735582607687,167.56236112606894,191.35751643843287
2024-09-17,181.21993096197932,168.36535147221127,194.07929565947936
2024-09-18,179.40360521991866,166.3007161181876,191.22202577025945
2024-09-19,180.52523069108287,167.55818777514367,192.30542288741438
2024-09-20,181.42838586748593,169.40892105342212,193.8541044687274
2024-09-21,181.13898621076362,168.28160097356357,194.05564673640413
2024-09-22,180.76936277409078,168.66094413714148,193.27311568391593
2024-09-23,178.9965249780106,166.600647973848,191.60249609186255
2024-09-24,180.96551750262745,167.93214847373076,192.9341291053206
2024-09-25,179.3081927421968,167.492944558064,192.88269511651313
2024-09-26,180.5886345904436,168.007054507126,192.81762521832687
2024-09-27,181.64756033004846,169.6350827383574,194.1181220151216
2024-09-28,181.50801157435012,169.01131946163213,194.4729896720318
